delivery_date,weight,vehicle_size,billed_miles,total,pickup_state,deliver_state,duration_hours,rpm,predicted_cost,predicted_rpm,error,label
2021-01-10,41590,TRACTOR,1499.0,6935.0,TX,MI,49,4.626417611741161,6182.921040938261,4.124697158731329,-0.5,-6
2021-01-13,43920,TRACTOR,1270.0,4350.0,TN,CU,119,3.425196850393701,3951.766834146687,3.1116274284619583,-0.31,-4
2021-01-10,2700,SPRINTER,1442.0,2174.0,WI,TX,43,1.507628294036061,2469.453983484485,1.712520099503804,0.2,3
2021-01-09,2205,DOCK HIGH STRAIGHT,1046.0,2650.0,TX,AL,17,2.5334608030592736,2642.2722619206656,2.526072908145952,-0.01,-1
2021-01-11,100,CARGO VAN,1171.0,1390.0,IN,TX,67,1.1870196413321947,1374.3106752594774,1.1736214135435332,-0.01,-1
2021-01-09,2315,CUBE VAN,497.0,1089.0,TX,AG,15,2.191146881287726,1248.2192636155482,2.511507572667099,0.32,4
2021-01-10,9171,DOCK HIGH STRAIGHT,1363.0,4200.0,IN,TX,45,3.081438004402054,3293.580096920702,2.4164197336175364,-0.67,-7
2021-01-12,40000,TRACTOR,2039.0,6421.98,MR,NC,92,3.1495733202550267,6541.208514493011,3.208047334229039,0.06,1
2021-01-11,18695,TRACTOR,904.0,3800.0,AL,WI,66,4.20353982300885,4790.848861586843,5.299611572551817,1.1,12
2021-01-11,980,CUBE VAN,1179.0,2350.0,CU,AL,77,1.993214588634436,3686.090925657297,3.1264554076821858,1.13,12
2021-01-11,22000,TRACTOR,1330.0,8295.0,CU,IA,68,6.2368421052631575,8865.544689800381,6.66582307503788,0.43,5
2021-01-11,5890,DOCK HIGH STRAIGHT,2197.0,3800.0,QA,MI,60,1.729631315430132,5641.287660306587,2.567723104372593,0.84,9
2021-01-09,5280,DOCK HIGH STRAIGHT,437.0,1700.0,KY,MI,7,3.8901601830663615,1576.852269402271,3.608357595886204,-0.28,-3
2021-01-09,3520,DOCK HIGH STRAIGHT,435.0,1800.0,MI,KY,14,4.137931034482759,1622.4353548677857,3.729736447971921,-0.41,-5
2021-01-11,224,CARGO VAN,1359.0,1450.0,TX,IL,58,1.0669610007358352,1888.39893488871,1.3895503567981675,0.32,4
2021-01-10,215,CARGO VAN,347.0,1003.99,IL,KY,45,2.893342939481268,836.5831927280333,2.410902572703266,-0.48,-5
2021-01-13,1100,CARGO VAN,1778.0,4096.15,SL,IL,115,2.303796400449944,3409.543681728567,1.917628617395145,-0.39,-4
2021-01-11,5300,TRACTOR,1102.0,3500.0,TX,AL,57,3.176043557168784,4604.971270386088,4.178739809787738,1.0,11
2021-01-09,39000,TRACTOR,1121.0,6500.0,TN,TX,18,5.798394290811776,5061.17761144435,4.514877441074353,-1.28,-13
2021-01-11,1150,CUBE VAN,1526.0,2650.0,TX,MI,52,1.7365661861074706,2671.2921204284685,1.7505190828495862,0.01,1
2021-01-11,42676,TRACTOR,1431.0,5281.22,NC,TX,50,3.69058001397624,7560.2438404685345,5.283189266574797,1.59,16
2021-01-11,4800,DOCK HIGH STRAIGHT,1900.0,5121.0,CU,OH,48,2.695263157894737,5417.468269907515,2.851299089425008,0.16,2
2021-01-11,3000,SPRINTER,1235.0,2270.0,KY,TX,50,1.838056680161944,2051.126012954126,1.6608307797199402,-0.18,-2
2021-01-09,8800,TRACTOR,437.0,1800.0,KY,MI,6,4.118993135011442,1904.6393496021828,4.358442447602249,0.24,3
2021-01-11,40000,TRACTOR,392.0,2671.0,SC,TN,45,6.813775510204081,2001.432965207104,5.105696339814041,-1.71,-18
2021-01-11,3000,SPRINTER,1350.0,1335.0,IL,TX,47,0.9888888888888888,2008.505455441336,1.487781818845434,0.5,6
2021-01-11,2890,SPRINTER,963.0,1250.0,TX,AL,43,1.2980269989615785,1613.0132146592268,1.6749877618475877,0.38,4
2021-01-10,500,CARGO VAN,627.0,1653.3,VA,KY,30,2.636842105263158,1257.0363084449991,2.004842597200956,-0.63,-7
2021-01-11,1500,TRACTOR,1088.0,930.0,TX,TN,46,0.8547794117647058,983.809579733292,0.9042367460783935,0.05,1
2021-01-11,106,TRACTOR,1088.0,343.0,TX,TN,46,0.3152573529411764,492.1308887706323,0.4523261845318311,0.14,2
2021-01-11,636,CARGO VAN,1350.0,1612.79,TX,KY,40,1.1946592592592593,1801.0830235383532,1.3341355729913729,0.14,2
2021-01-13,1764,SPRINTER,2076.0,2720.0,SL,MI,89,1.3102119460500965,3399.98970074886,1.6377599714589883,0.33,4
2021-01-13,11023,DOCK HIGH STRAIGHT,1797.0,6780.0,JA,TN,88,3.7729549248747913,5850.153961247099,3.255511386336728,-0.52,-6
2021-01-10,5159,DOCK HIGH STRAIGHT,1046.0,2650.0,TX,AL,24,2.5334608030592736,2949.5431393806084,2.8198309171898743,0.29,3
2021-01-12,1100,CARGO VAN,1153.0,1150.0,TX,KY,67,0.997398091934085,1585.0346640888604,1.3747048257492285,0.38,4
2021-01-12,40000,TRACTOR,2387.0,7000.0,TX,TX,73,2.932551319648094,6454.591290958568,2.704060029727092,-0.23,-3
2021-01-13,40000,TRACTOR,2039.0,6421.98,MR,NC,88,3.1495733202550267,6724.884455566385,3.2981287177863585,0.15,2
2021-01-13,2820,CUBE VAN,1762.0,3400.0,NX,MI,86,1.929625425652668,3031.1646238628846,1.7202977433955078,-0.21,-3
2021-01-10,10560,TRACTOR,435.0,1800.0,MI,KY,10,4.137931034482759,1899.5263261467835,4.366727186544329,0.23,3
2021-01-11,1600,CUBE VAN,898.0,2600.0,IL,CT,24,2.89532293986637,2674.942095513665,2.978777389213436,0.08,1
2021-01-11,1398,SPRINTER,446.0,956.99,WI,OH,19,2.145717488789238,987.7491070936968,2.2146840966226384,0.07,1
2021-01-11,12000,TRACTOR,1411.0,4500.0,WI,TX,27,3.189227498228207,5441.10826679648,3.8562071345120335,0.67,7
2021-01-12,452,CARGO VAN,1398.0,2250.0,TX,MN,42,1.609442060085837,2066.789203951964,1.478389988520718,-0.13,-2
2021-01-12,3400,CUBE VAN,1634.0,4000.0,TX,MI,41,2.4479804161566707,3253.07082544098,1.990863418262533,-0.46,-5
2021-01-12,30000,TRACTOR,980.0,7020.0,GJ,TX,39,7.163265306122449,5143.508062342487,5.248477614635191,-1.91,-20
2021-01-13,5960,DOCK HIGH STRAIGHT,2197.0,3800.0,QA,MI,60,1.729631315430132,5641.287660306587,2.567723104372593,0.84,9
2021-01-13,40000,TRACTOR,2039.0,6421.98,MR,NC,71,3.1495733202550267,6471.730411382744,3.1739727373137536,0.02,1
2021-01-11,350,CARGO VAN,561.0,959.92,OH,AL,12,1.7110873440285204,935.6930813189432,1.667902105737867,-0.04,-1
2021-01-11,819,SPRINTER,536.0,681.04,OH,AL,9,1.2705970149253731,799.0760150981932,1.490813461004092,0.22,3
2021-01-11,8800,TRACTOR,437.0,1800.0,KY,MI,8,4.118993135011442,1779.0324705426635,4.071012518404264,-0.05,-1
2021-01-12,9500,DOCK HIGH STRAIGHT,1496.0,4350.0,IN,TX,33,2.907754010695187,4664.155640613856,3.1177510966670163,0.21,3
2021-01-11,40000,TRACTOR,493.0,2764.0,IL,TN,7,5.606490872210953,3211.7332450196536,6.514671896591589,0.91,10
2021-01-14,4545,DOCK HIGH STRAIGHT,1865.0,3300.0,PU,IL,69,1.769436997319035,5091.4918986833545,2.73002246578196,0.96,10
2021-01-12,600,CARGO VAN,1084.0,1395.0,IL,TX,19,1.28690036900369,1576.625100473452,1.4544511996987564,0.17,2
2021-01-12,5000,DOCK HIGH STRAIGHT,565.0,2588.0,IN,AL,24,4.580530973451327,2111.9187977559504,3.737909376559205,-0.84,-9
2021-01-15,4700,DOCK HIGH STRAIGHT,1986.0,4600.0,JA,MN,90,2.3162134944612287,5981.538848771248,3.0118523911234885,0.7,8
2021-01-14,1968,CUBE VAN,2105.0,3688.0,OH,GJ,71,1.7520190023752968,3933.9107622653273,1.868841217228184,0.12,2
2021-01-13,3943,CUBE VAN,1442.0,2687.0,WI,TX,44,1.8633841886269071,3255.3392876205726,2.257516843010106,0.39,4
2021-01-14,39000,TRACTOR,1739.0,3450.0,TN,GJ,66,1.983898792409431,5468.301692119386,3.1445093111669844,1.16,12
2021-01-13,3500,DOCK HIGH STRAIGHT,1260.0,2490.0,SC,TX,43,1.9761904761904765,3334.170083323658,2.646166732796554,0.67,7
2021-01-12,12704,TRACTOR,1640.0,5100.0,TX,MI,30,3.109756097560976,4921.13192883837,3.000690200511201,-0.11,-2
2021-01-12,9500,DOCK HIGH STRAIGHT,1432.0,4890.0,SC,TX,27,3.414804469273743,4486.995290196221,3.133376599299037,-0.28,-3
2021-01-13,1469,CARGO VAN,1170.0,1305.0,IL,TX,45,1.1153846153846154,1251.5193891553097,1.0696746915857345,-0.05,-1
2021-01-15,3000,SPRINTER,1870.0,4104.75,MI,CI,101,2.1950534759358287,3524.993127679526,1.885023062930228,-0.31,-4
2021-01-14,6340,DOCK HIGH STRAIGHT,1643.0,2095.0,TX,MI,63,1.275106512477176,3186.332550519075,1.9393381317827605,0.66,7
2021-01-12,5159,DOCK HIGH STRAIGHT,1046.0,2650.0,TX,AL,22,2.5334608030592736,2844.857979670682,2.719749502553233,0.19,2
2021-01-12,2685,CUBE VAN,497.0,1089.0,TX,AG,16,2.191146881287726,1175.7151741824564,2.3656240929224475,0.17,2
2021-01-12,2035,DOCK HIGH STRAIGHT,1065.0,2850.0,TX,GA,22,2.676056338028169,3074.84632042728,2.8871796435936896,0.21,3
2021-01-12,2000,CUBE VAN,556.0,950.0,TX,GJ,19,1.70863309352518,1169.3185190464128,2.103090861594268,0.39,4
